Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Current_Age,Kilometers_Per_Year
4871,Ford Endeavour 2.5L 4X2,Bangalore,2011,71000,0,0,3,13.1,2499.0,88.8,7.0,6.95,12,5916.666666666667
4872,Tata Indica V2 DLX,Kolkata,2008,50000,0,0,1,17.2,1396.0,53.5,5.0,0.85,15,3333.3333333333335
4873,Maruti Baleno Alpha,Chennai,2016,16000,1,0,1,21.4,1197.0,83.1,5.0,6.95,7,2285.714285714286
4874,Hyundai Xcent 1.1 CRDi Base,Kolkata,2017,82000,0,0,1,24.4,1120.0,88.8,5.0,3.45,6,13666.666666666666
4875,Honda Civic 2006-2010 1.8 S MT,Delhi,2008,80000,1,0,1,13.5,1799.0,88.8,5.0,2.75,15,5333.333333333333
4876,Hyundai i20 Sportz Option 1.2,Delhi,2015,36000,1,0,2,18.6,1197.0,81.83,5.0,4.95,8,4500.0
4877,Tata Nexon 1.2 Revotron XZ Plus,Coimbatore,2018,17477,1,0,1,17.0,1198.0,108.5,5.0,9.62,5,3495.4
4878,Hyundai i20 Sportz 1.2,Coimbatore,2016,16725,1,0,1,18.6,1197.0,81.83,5.0,6.79,7,2389.285714285714
4879,Maruti Swift Dzire ZXI,Mumbai,2014,48241,1,0,1,19.1,1197.0,85.8,5.0,4.5,9,5360.111111111111
4880,Maruti Wagon R LXI,Kochi,2014,52431,1,0,1,22.5,998.0,67.04,5.0,3.01,9,5825.666666666667
4881,Hyundai i20 Sportz 1.4 CRDi,Bangalore,2012,68000,0,0,1,21.9,1396.0,88.76,5.0,4.4,11,6181.818181818182
4882,Toyota Fortuner 4x2 AT,Hyderabad,2012,158000,0,1,1,12.55,2982.0,168.5,7.0,17.49,11,14363.636363636364
4883,Hyundai i10 Sportz,Coimbatore,2014,31446,1,0,1,20.36,1197.0,78.9,5.0,4.66,9,3494.0
4884,Hyundai Grand i10 Asta,Chennai,2015,25000,1,0,1,18.9,1197.0,88.8,5.0,5.5,8,3125.0
4885,Hyundai i20 Asta 1.2,Ahmedabad,2016,57000,1,0,1,18.6,1197.0,81.83,5.0,6.0,7,8142.857142857143
4887,Maruti Vitara Brezza ZDi Plus,Kochi,2018,57078,0,0,1,24.3,1248.0,88.5,5.0,10.19,5,11415.6
4888,Honda Amaze S i-Dtech,Kochi,2016,47471,0,0,1,25.8,1498.0,98.6,5.0,5.25,7,6781.571428571428
4889,Mercedes-Benz M-Class ML 250 CDI,Hyderabad,2014,50000,0,1,1,15.26,2143.0,203.2,5.0,45.0,9,5555.555555555556
4890,Hyundai i20 Sportz Diesel,Ahmedabad,2010,62000,0,0,1,23.0,1396.0,88.8,5.0,2.7,13,4769.2307692307695
4891,Hyundai i10 Era,Coimbatore,2013,65807,1,0,1,19.81,1086.0,68.05,5.0,3.39,10,6580.7
4892,Maruti Swift Dzire VDI,Hyderabad,2014,81768,0,0,1,26.59,1248.0,88.8,5.0,5.69,9,9085.333333333334
4893,BMW Z4 2009-2013 Roadster 2.5i,Kochi,2018,9952,1,1,1,10.37,2979.0,88.8,2.0,58.54,5,1990.4
4894,Maruti Baleno Alpha Diesel,Hyderabad,2017,24000,0,0,1,27.39,1248.0,88.8,5.0,8.4,6,4000.0
4895,Chevrolet Beat Diesel,Hyderabad,2012,72921,0,0,1,25.44,936.0,57.6,5.0,2.5,11,6629.181818181818
4896,Honda Brio V MT,Pune,2012,59000,1,0,1,19.4,1198.0,86.8,5.0,3.25,11,5363.636363636364
4897,Ford Figo Diesel Titanium,Mumbai,2014,33000,0,0,2,20.0,1399.0,68.05,5.0,3.25,9,3666.6666666666665
4898,Maruti Celerio VXI AT,Pune,2016,36789,1,1,1,23.1,998.0,67.04,5.0,4.25,7,5255.571428571428
4899,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Jaipur,2014,41000,0,1,1,14.84,2143.0,88.8,5.0,18.5,9,4555.555555555556
4901,Honda Brio S MT,Jaipur,2015,46650,1,0,1,19.4,1198.0,86.8,5.0,4.25,8,5831.25
4902,Maruti Baleno Alpha CVT,Mumbai,2018,3000,1,1,1,21.4,1197.0,83.1,5.0,8.85,5,600.0
4903,Hyundai EON Sportz,Coimbatore,2014,14799,1,0,1,21.1,814.0,55.2,5.0,4.14,9,1644.3333333333333
4904,Toyota Prius 2009-2016 Z4,Mumbai,2011,44000,2,1,1,18.19,1798.0,88.8,5.0,12.75,12,3666.6666666666665
4905,Hyundai i20 1.4 CRDi Sportz,Hyderabad,2015,68525,0,0,1,23.0,1396.0,88.8,5.0,7.0,8,8565.625
4906,Ford Endeavour 3.2 Titanium AT 4X4,Hyderabad,2018,15000,0,1,1,10.91,3198.0,88.8,7.0,33.0,5,3000.0
4907,Honda City i-VTEC VX,Ahmedabad,2017,29000,1,0,1,17.4,1497.0,117.3,5.0,10.0,6,4833.333333333333
4908,Maruti SX4 ZDI,Kochi,2012,77407,0,0,2,21.5,1248.0,88.8,5.0,3.53,11,7037.0
4909,Chevrolet Optra Magnum 1.6 LS Petrol,Jaipur,2007,118000,1,0,1,12.9,1598.0,102.5,5.0,1.35,16,7375.0
4910,Volkswagen Vento Diesel Highline,Delhi,2013,75000,0,0,1,20.54,1598.0,103.6,5.0,4.5,10,7500.0
4911,Honda City V MT,Pune,2012,69000,1,0,1,16.8,1497.0,116.3,5.0,4.9,11,6272.727272727273
4912,Hyundai Creta 1.6 CRDi SX Option,Kochi,2016,52553,0,0,1,19.67,1582.0,126.2,5.0,12.26,7,7507.571428571428
4913,Hyundai Xcent 1.1 CRDi SX,Mumbai,2014,58000,0,0,2,24.4,1120.0,88.8,5.0,3.99,9,6444.444444444444
4914,Mercedes-Benz GLC 220d 4MATIC Style,Mumbai,2017,24000,0,1,1,17.9,2143.0,88.8,5.0,46.95,6,4000.0
4915,Ford Figo Diesel EXI,Hyderabad,2015,65542,0,0,1,20.0,1399.0,88.8,5.0,3.8,8,8192.75
4916,Volkswagen Jetta 2007-2011 2.0 TDI Trendline,Ahmedabad,2013,68008,0,0,2,15.0,1896.0,88.8,5.0,6.75,10,6800.8
4917,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,22251,0,0,1,18.49,1493.0,88.8,7.0,8.75,6,3708.5
4918,Ford Ecosport 1.5 Ti VCT MT Titanium,Chennai,2013,55000,1,0,2,15.8,1499.0,88.8,5.0,5.2,10,5500.0
4919,Hyundai Verna 1.6 SX VTVT (O),Kochi,2017,19387,1,0,1,17.1,1591.0,121.3,5.0,8.42,6,3231.1666666666665
4921,Hyundai i20 Sportz 1.2,Mumbai,2016,24001,1,0,1,18.6,1197.0,81.83,5.0,5.75,7,3428.714285714286
4922,Audi A4 New 2.0 TDI Multitronic,Kolkata,2008,17000,0,1,1,15.2,1968.0,140.8,5.0,9.75,15,1133.3333333333333
4923,Nissan Micra Active XV S,Delhi,2015,28500,1,0,1,19.49,1198.0,67.04,5.0,3.5,8,3562.5
4924,Mercedes-Benz M-Class ML 250 CDI,Jaipur,2014,66000,0,1,1,15.26,2143.0,203.2,5.0,30.0,9,7333.333333333333
4925,Land Rover Discovery Sport TD4 S,Delhi,2017,22000,0,1,1,12.83,2179.0,147.5,5.0,35.0,6,3666.6666666666665
4926,Hyundai Creta 1.6 SX Option Executive,Coimbatore,2018,44383,1,0,1,15.8,1591.0,121.3,5.0,13.25,5,8876.6
4927,Skoda Rapid 1.6 TDI Active,Mumbai,2013,45000,0,0,1,20.5,1598.0,103.5,5.0,3.65,10,4500.0
4928,Maruti Swift Dzire VDI,Jaipur,2015,58000,0,0,1,23.4,1248.0,88.8,5.0,5.25,8,7250.0
4929,Hyundai Creta 1.6 SX,Delhi,2016,69000,1,0,1,15.8,1591.0,121.3,5.0,9.7,7,9857.142857142857
4930,Hyundai Grand i10 CRDi Sportz,Coimbatore,2017,60993,0,0,1,24.0,1120.0,88.8,5.0,5.21,6,10165.5
4931,Mahindra TUV 300 T8,Pune,2016,67000,0,0,1,18.49,1493.0,88.8,7.0,6.3,7,9571.42857142857
4932,Hyundai Grand i10 CRDi Sportz,Kochi,2014,51134,0,0,1,24.0,1120.0,88.8,5.0,4.72,9,5681.555555555556
4933,BMW X5 xDrive 30d,Chennai,2011,55000,0,1,2,11.7,2993.0,88.8,5.0,28.0,12,4583.333333333333
4934,Maruti Dzire AMT VDI,Coimbatore,2018,25082,0,1,1,28.4,1248.0,73.75,5.0,8.37,5,5016.4
4935,Toyota Fortuner 4x4 MT,Delhi,2012,68350,0,0,1,12.55,2982.0,168.5,7.0,14.0,11,6213.636363636364
4936,Audi A6 2011-2015 35 TDI Technology,Hyderabad,2015,50000,0,1,1,17.68,1968.0,174.33,5.0,36.0,8,6250.0
4937,Honda Jazz 1.5 V i DTEC,Pune,2015,97000,0,0,1,27.3,1498.0,98.6,5.0,6.4,8,12125.0
4938,Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2015,56238,0,1,1,11.33,4134.0,335.2,7.0,51.69,8,7029.75
4939,Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,Jaipur,2014,72618,0,0,1,12.05,2179.0,88.8,7.0,8.0,9,8068.666666666667
4940,Chevrolet Cruze LTZ,Hyderabad,2012,62005,0,0,1,18.3,1991.0,147.9,5.0,9.8,11,5636.818181818182
4941,Chevrolet Beat Diesel LT,Hyderabad,2012,61250,0,0,1,25.44,936.0,57.6,5.0,2.7,11,5568.181818181818
4942,Audi A4 35 TDI Premium Plus,Coimbatore,2014,28469,0,1,1,18.25,1968.0,187.74,5.0,24.37,9,3163.222222222222
4943,Skoda Rapid 1.6 MPI AT Style,Kochi,2018,21488,1,1,1,14.3,1598.0,103.52,5.0,9.72,5,4297.6
4944,Maruti Swift Dzire VDI,Pune,2014,197000,0,0,1,23.4,1248.0,88.8,5.0,5.0,9,21888.88888888889
4945,Toyota Fortuner 3.0 Diesel,Pune,2009,138205,0,0,2,11.5,2982.0,88.8,7.0,10.5,14,9871.785714285714
4946,Maruti Swift VDI,Jaipur,2012,160000,0,0,2,22.9,1248.0,88.8,5.0,3.9,11,14545.454545454546
4947,Honda City 1.5 V MT Exclusive,Coimbatore,2012,67590,1,0,1,17.0,1497.0,88.8,5.0,5.65,11,6144.545454545455
4948,Mercedes-Benz M-Class ML 250 CDI,Mumbai,2012,52000,0,1,1,15.26,2143.0,203.2,5.0,29.95,11,4727.272727272727
4949,Maruti Swift Ldi BSIII,Bangalore,2008,100000,0,0,2,17.8,1248.0,88.8,5.0,3.0,15,6666.666666666667
4950,Ford Aspire Titanium Diesel,Kolkata,2017,60048,0,0,1,26.1,1498.0,88.8,5.0,6.0,6,10008.0
4951,Hyundai i10 Sportz,Mumbai,2009,48000,1,0,1,20.36,1197.0,78.9,5.0,2.11,14,3428.5714285714284
4952,Fiat Punto 1.4 Emotion,Kolkata,2010,47000,1,0,1,14.6,1497.0,88.8,5.0,1.49,13,3615.3846153846152
4953,Maruti Alto LXi,Jaipur,2011,100000,1,0,1,19.7,796.0,46.3,5.0,1.5,12,8333.333333333334
4955,Maruti Swift VXI BSIV,Bangalore,2006,80010,1,0,2,20.4,1197.0,81.8,5.0,2.85,17,4706.470588235294
4956,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Coimbatore,2017,26493,0,1,1,19.27,2143.0,88.8,5.0,33.64,6,4415.5
4957,Tata Indica V2 DLE BSIII,Hyderabad,2011,96000,0,0,2,17.88,1396.0,52.8,5.0,0.91,12,8000.0
4958,Maruti Alto 800 VXI,Jaipur,2014,45700,1,0,2,22.74,796.0,47.3,5.0,2.42,9,5077.777777777777
4959,Skoda Superb 2.8 V6 AT,Kolkata,2005,13000,1,1,1,9.3,2771.0,193.1,5.0,3.25,18,722.2222222222222
4960,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,38000,1,0,1,16.47,1198.0,73.9,5.0,2.8,10,3800.0
4961,Maruti Dzire AMT ZXI Plus,Coimbatore,2019,8018,1,1,1,22.0,1197.0,81.8,5.0,8.3,4,2004.5
4962,Mahindra Scorpio VLX,Bangalore,2010,144400,0,0,3,12.05,2179.0,88.8,8.0,5.25,13,11107.692307692309
4963,Maruti Swift Vdi BSIII,Jaipur,2010,152000,0,0,1,17.8,1248.0,88.8,5.0,2.9,13,11692.307692307691
4964,BMW 3 Series 320d Prestige,Pune,2013,71000,0,1,1,18.88,1995.0,88.8,5.0,15.0,10,7100.0
4965,Tata Nano STD SE,Jaipur,2012,80000,1,0,2,25.4,624.0,37.5,4.0,0.53,11,7272.727272727273
4966,Toyota Innova 2.5 VX (Diesel) 8 Seater,Mumbai,2014,87143,0,0,1,12.99,2494.0,88.8,8.0,12.5,9,9682.555555555555
4967,Honda Brio S Option MT,Mumbai,2012,25000,1,0,1,18.4,1198.0,86.8,5.0,2.75,11,2272.7272727272725
4968,Tata Tiago AMT 1.2 Revotron XZA,Pune,2018,2000,1,1,1,23.84,1199.0,83.83,5.0,5.0,5,400.0
4969,Mahindra Scorpio SLE BSIV,Kochi,2014,45239,0,0,1,12.05,2179.0,88.8,8.0,7.09,9,5026.555555555556
4970,BMW 5 Series 2003-2012 525d,Hyderabad,2011,101999,0,1,1,16.73,1995.0,88.8,5.0,19.99,12,8499.916666666666
4971,Toyota Corolla Altis D-4D GL,Mumbai,2014,74219,0,0,1,21.43,1364.0,87.2,5.0,10.75,9,8246.555555555555
4972,Honda City i VTEC CVT VX,Mumbai,2016,25000,1,1,1,18.0,1497.0,117.3,5.0,9.45,7,3571.4285714285716
4973,Hyundai Verna CRDi 1.6 SX Option,Hyderabad,2008,109606,0,0,1,22.0,1582.0,126.2,5.0,2.9,15,7307.066666666667
4974,Maruti Swift Dzire VDI Optional,Kolkata,2015,36000,0,0,1,26.59,1248.0,88.8,5.0,4.7,8,4500.0
4975,Maruti Ciaz ZXi,Coimbatore,2016,41810,1,0,1,20.73,1373.0,91.1,5.0,7.11,7,5972.857142857143
4976,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,93321,0,0,1,22.7,1498.0,89.84,5.0,6.25,9,10369.0
4977,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,81000,1,0,1,20.92,998.0,67.1,5.0,2.2,12,6750.0
4978,Honda Amaze V CVT Petrol,Kochi,2019,25717,1,1,1,19.0,1199.0,88.76,5.0,8.86,4,6429.25
4979,Mahindra XUV500 W6 2WD,Delhi,2015,37000,0,0,1,15.1,2179.0,88.8,7.0,9.3,8,4625.0
4980,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,56380,0,0,1,18.49,1493.0,88.8,7.0,7.57,6,9396.666666666666
4981,Honda Jazz VX,Chennai,2017,8000,1,0,1,18.2,1199.0,88.7,5.0,7.9,6,1333.3333333333333
4982,Maruti Swift VXI BSIII W/ ABS,Kochi,2018,14589,1,0,1,16.1,1298.0,88.2,5.0,5.65,5,2917.8
4983,Volkswagen Polo Petrol Highline 1.2L,Delhi,2013,65088,1,0,1,16.47,1198.0,73.9,5.0,3.25,10,6508.8
4984,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2019,24864,0,0,1,20.5,1582.0,126.2,5.0,16.27,4,6216.0
4985,Chevrolet Beat LS,Coimbatore,2011,64831,1,0,1,18.6,1199.0,79.4,5.0,3.21,12,5402.583333333333
4986,Honda Amaze VX i-DTEC,Kolkata,2013,38001,0,0,1,25.8,1498.0,98.6,5.0,3.9,10,3800.1
4987,Mercedes-Benz E-Class 230 E AT,Mumbai,2008,77000,1,1,2,10.0,2496.0,157.7,5.0,6.5,15,5133.333333333333
4988,BMW 5 Series 530d M Sport,Hyderabad,2016,27000,0,1,1,18.59,2993.0,88.8,5.0,48.0,7,3857.1428571428573
4989,Audi A3 35 TDI Premium Plus,Mumbai,2016,39000,0,1,1,20.38,1968.0,88.8,5.0,18.9,7,5571.428571428572
4990,Maruti Swift Dzire VDI,Pune,2015,131000,0,0,1,26.59,1248.0,88.8,5.0,3.6,8,16375.0
4991,Maruti Swift Dzire VDI,Kolkata,2015,43000,0,0,1,26.59,1248.0,88.8,5.0,5.5,8,5375.0
4992,Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,68000,0,0,2,12.8,2494.0,88.8,7.0,7.0,12,5666.666666666667
4993,BMW X3 xDrive20d,Bangalore,2016,45165,0,1,1,16.09,1995.0,88.8,5.0,41.75,7,6452.142857142857
4994,BMW 5 Series 2003-2012 525d,Hyderabad,2007,120000,0,1,1,16.73,1995.0,88.8,5.0,10.5,16,7500.0
4995,Mahindra XUV500 W8 2WD,Coimbatore,2014,86091,0,0,1,15.1,2179.0,88.8,7.0,10.09,9,9565.666666666666
4996,Honda City 1.5 S MT,Delhi,2009,71499,1,0,1,17.0,1497.0,88.8,5.0,3.0,14,5107.071428571428
4997,Force One LX 4x4,Chennai,2014,50000,0,0,1,17.0,2200.0,139.01,7.0,12.0,9,5555.555555555556
4998,Volkswagen Polo 1.5 TDI Comfortline,Jaipur,2015,66000,0,0,1,20.14,1498.0,88.8,5.0,4.91,8,8250.0
4999,Honda Jazz S,Kolkata,2010,45000,1,0,1,16.0,1198.0,88.8,5.0,2.0,13,3461.5384615384614
5000,Toyota Etios Liva GD SP,Hyderabad,2015,69189,0,0,1,23.59,1364.0,67.06,5.0,5.3,8,8648.625
5001,Nissan Terrano XV Premium 110 PS,Mumbai,2014,40206,0,0,1,19.01,1461.0,108.5,5.0,7.22,9,4467.333333333333
5002,BMW X3 xDrive 20d xLine,Kochi,2017,36723,0,1,1,18.56,1995.0,88.8,5.0,32.57,6,6120.5
5003,Hyundai i20 1.2 Magna,Mumbai,2010,57500,1,0,1,18.5,1197.0,88.8,5.0,2.75,13,4423.076923076923
5005,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2011,52000,0,0,1,17.8,1399.0,88.8,5.0,3.75,12,4333.333333333333
5006,Honda City 1.5 V AT,Kochi,2014,60952,1,1,1,16.8,1497.0,88.8,5.0,5.91,9,6772.444444444444
5007,Maruti Swift VDI BSIV,Chennai,2013,87192,0,0,1,25.2,1248.0,88.8,5.0,4.35,10,8719.2
5008,Hyundai Grand i10 CRDi SportZ Edition,Delhi,2014,58000,0,0,1,24.0,1120.0,88.8,5.0,3.25,9,6444.444444444444
5009,Audi Q7 45 TDI Quattro Technology,Pune,2017,59500,0,1,1,14.75,2967.0,88.8,7.0,68.0,6,9916.666666666666
5010,Volkswagen Ameo 1.2 MPI Highline 16 Alloy,Mumbai,2016,16650,1,0,1,17.0,1198.0,88.8,5.0,5.5,7,2378.5714285714284
5011,Honda City i VTEC CVT VX,Kochi,2018,34696,1,1,1,18.0,1497.0,117.3,5.0,12.08,5,6939.2
5012,Maruti Baleno Alpha 1.3,Kochi,2018,42243,0,0,1,27.39,1248.0,88.8,5.0,7.48,5,8448.6
5013,Hyundai Grand i10 CRDi Sportz,Jaipur,2016,57824,0,0,1,24.0,1120.0,88.8,5.0,5.5,7,8260.57142857143
5014,Maruti Swift Dzire VDi,Jaipur,2011,110000,0,0,1,19.3,1248.0,73.9,5.0,3.5,12,9166.666666666666
5015,Maruti Swift 1.3 VXi,Delhi,2006,63000,1,0,1,16.1,1497.0,88.8,5.0,1.6,17,3705.8823529411766
5016,Land Rover Freelander 2 TD4 HSE,Delhi,2013,72000,0,1,1,0.0,2179.0,88.8,5.0,15.5,10,7200.0
5017,Toyota Fortuner 3.0 Diesel,Hyderabad,2013,63455,0,0,1,11.5,2982.0,88.8,7.0,19.0,10,6345.5
5018,Honda Jazz VX Diesel,Hyderabad,2017,17151,0,0,1,27.3,1498.0,98.6,5.0,8.4,6,2858.5
5019,Maruti Vitara Brezza LDi Option,Pune,2016,31001,0,0,1,24.3,1248.0,88.5,5.0,7.25,7,4428.714285714285
5020,Maruti Swift Dzire VDI,Kolkata,2014,42109,0,0,1,23.4,1248.0,88.8,5.0,4.25,9,4678.777777777777
5021,Skoda Rapid 1.5 TDI AT Elegance,Delhi,2015,55000,0,1,2,21.66,1498.0,103.52,5.0,5.7,8,6875.0
5022,Land Rover Freelander 2 TD4 SE,Hyderabad,2013,46000,0,1,2,0.0,2179.0,88.8,5.0,26.0,10,4600.0
5023,Maruti Alto 800 LXI,Hyderabad,2013,30852,1,0,1,22.74,796.0,47.3,5.0,2.49,10,3085.2
5024,Volkswagen Polo Petrol Highline 1.2L,Pune,2011,65000,1,0,2,16.47,1198.0,73.9,5.0,3.0,12,5416.666666666667
5025,Honda City i DTEC SV,Delhi,2015,65000,0,0,1,26.0,1498.0,98.6,5.0,5.95,8,8125.0
5026,Maruti Swift Dzire LDI,Delhi,2013,72000,0,0,1,23.4,1248.0,88.8,5.0,2.69,10,7200.0
5027,Audi A4 2.0 TDI 177 Bhp Technology Edition,Bangalore,2014,29000,0,1,1,17.11,1968.0,174.33,5.0,26.0,9,3222.222222222222
5028,Honda City i VTEC VX,Kolkata,2015,32000,1,0,1,17.8,1497.0,117.3,5.0,5.5,8,4000.0
5029,Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,2016,29875,1,0,1,18.16,1196.0,86.8,5.0,4.85,7,4267.857142857143
5030,Maruti Vitara Brezza LDi,Kochi,2018,32539,0,0,1,24.3,1248.0,88.5,5.0,8.39,5,6507.8
5031,Renault Duster 110PS Diesel RxL,Hyderabad,2015,83090,0,0,1,19.01,1461.0,108.45,5.0,7.99,8,10386.25
5032,Hyundai i20 Active 1.4 SX,Hyderabad,2016,62679,0,0,1,21.19,1396.0,88.73,5.0,6.95,7,8954.142857142857
5033,Mahindra Logan Petrol 1.4 GLE,Mumbai,2010,93000,1,0,1,15.7,1390.0,88.8,5.0,1.5,13,7153.846153846154
5034,Honda City ZX GXi,Mumbai,2006,44000,1,0,1,17.7,1497.0,88.8,5.0,1.55,17,2588.235294117647
5035,Ford Figo Petrol EXI,Bangalore,2010,78400,1,0,2,15.6,1196.0,88.8,5.0,2.75,13,6030.7692307692305
5036,Renault Duster Petrol RxL,Mumbai,2014,71300,1,0,1,13.06,1598.0,102.53,5.0,4.25,9,7922.222222222223
5037,Hyundai i10 Sportz 1.2,Kolkata,2015,18000,1,0,1,20.36,1197.0,78.9,5.0,2.85,8,2250.0
5038,Land Rover Discovery Sport TD4 HSE 7S,Coimbatore,2019,24013,0,1,1,12.81,1999.0,148.31,7.0,56.14,4,6003.25
5039,Audi Q5 2008-2012 2.0 TFSI Quattro,Ahmedabad,2009,99100,1,1,2,9.74,1984.0,88.8,5.0,10.0,14,7078.571428571428
5040,Maruti Versa DX2 BS II,Mumbai,2003,62000,1,0,2,11.3,1298.0,83.1,8.0,1.25,20,3100.0
5041,Maruti Swift Dzire ZDI,Kolkata,2017,14000,0,0,1,26.59,1248.0,88.8,5.0,7.5,6,2333.3333333333335
5042,Audi A4 2.0 TDI Premium Sport Limited Edition,Coimbatore,2015,44811,0,1,1,17.11,1968.0,174.33,5.0,25.81,8,5601.375
5043,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2014,44000,1,0,1,16.47,1198.0,88.8,5.0,4.3,9,4888.888888888889
5044,Toyota Fortuner 3.0 Diesel,Chennai,2010,136000,0,0,2,11.5,2982.0,88.8,7.0,11.0,13,10461.538461538461
5045,Toyota Fortuner 3.0 Diesel,Jaipur,2010,144113,0,0,2,11.5,2982.0,88.8,7.0,11.75,13,11085.615384615385
5046,Honda Accord 2.4 MT,Coimbatore,2012,94989,1,0,1,12.8,2354.0,177.6,5.0,6.58,11,8635.363636363636
5047,Maruti Swift ZDi,Chennai,2012,58133,0,0,1,22.9,1248.0,88.8,5.0,4.8,11,5284.818181818182
5048,Skoda Fabia 1.2 MPI Classic,Pune,2008,61000,1,0,2,17.5,1198.0,88.8,5.0,1.65,15,4066.6666666666665
5049,Jeep Compass 2.0 Sport,Kolkata,2017,27000,0,0,1,17.1,1956.0,88.8,5.0,15.0,6,4500.0
5050,Tata Nano Twist XT,Ahmedabad,2014,18050,1,0,2,25.4,624.0,37.5,4.0,1.0,9,2005.5555555555557
5051,Ford Fiesta 1.6 ZXi ABS,Hyderabad,2007,145277,1,0,1,15.3,1596.0,88.8,5.0,1.65,16,9079.8125
5052,Maruti Celerio ZDi,Ahmedabad,2015,42000,0,0,1,27.62,793.0,88.8,5.0,3.6,8,5250.0
5053,Toyota Fortuner 3.0 Diesel,Delhi,2011,86000,0,0,1,11.5,2982.0,88.8,7.0,11.5,12,7166.666666666667
5054,Maruti Celerio ZDi,Ahmedabad,2015,42150,0,0,1,27.62,793.0,88.8,5.0,3.6,8,5268.75
5055,Hyundai EON Era Plus,Pune,2015,30158,1,0,1,21.1,814.0,55.2,5.0,3.05,8,3769.75
5056,Ford Fiesta Diesel Trend,Bangalore,2011,47000,0,0,2,23.5,1498.0,88.8,5.0,6.0,12,3916.6666666666665
5057,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2013,39000,1,0,1,16.47,1198.0,88.8,5.0,3.75,10,3900.0
5058,Volkswagen Polo 1.2 MPI Comfortline,Coimbatore,2016,32125,1,0,1,16.2,1199.0,88.8,5.0,6.17,7,4589.285714285715
5059,Maruti Vitara Brezza ZDi,Coimbatore,2017,58829,0,0,1,24.3,1248.0,88.5,5.0,9.05,6,9804.833333333334
5060,Honda Brio S MT,Coimbatore,2013,67559,1,0,1,19.4,1198.0,86.8,5.0,4.05,10,6755.9
5061,Maruti Swift Dzire VXi,Pune,2013,55000,1,0,1,17.5,1298.0,85.8,5.0,4.25,10,5500.0
5062,Maruti Celerio LXI MT,Kolkata,2018,30000,1,0,1,23.1,998.0,67.04,5.0,3.75,5,6000.0
5063,Hyundai Creta 1.6 SX Plus Petrol Automatic,Mumbai,2016,28000,1,1,1,13.0,1591.0,121.3,5.0,11.85,7,4000.0
5064,Ford Ecosport 1.5 DV5 MT Titanium,Kochi,2016,31826,0,0,1,22.7,1498.0,89.84,5.0,8.24,7,4546.571428571428
5066,Honda CR-V RVi MT,Jaipur,2008,100009,1,0,2,13.1,1997.0,141.1,5.0,6.5,15,6667.266666666666
5067,Land Rover Discovery Sport SD4 HSE Luxury 7S,Coimbatore,2019,17201,0,1,1,12.51,2179.0,187.7,7.0,58.91,4,4300.25
5068,Mahindra XUV500 W8 2WD,Delhi,2014,74345,0,0,1,15.1,2179.0,88.8,7.0,8.0,9,8260.555555555555
5069,Volkswagen Polo 1.2 MPI Highline,Kochi,2015,58134,1,0,1,16.47,1198.0,88.8,5.0,4.64,8,7266.75
5070,Hyundai i10 Magna AT,Kochi,2010,30566,1,1,1,19.2,1197.0,88.8,5.0,3.32,13,2351.230769230769
5071,Hyundai i10 Magna 1.2,Chennai,2012,55231,1,0,2,20.36,1197.0,78.9,5.0,2.78,11,5021.0
5072,Chevrolet Cruze LTZ AT,Kochi,2016,67774,0,1,1,14.81,1998.0,163.7,5.0,8.95,7,9682.0
5073,Mercedes-Benz E-Class E 200 CGI,Mumbai,2013,50319,1,1,1,12.0,1991.0,181.03,5.0,21.95,10,5031.9
5074,Hyundai Sonata 2.4 GDI,Ahmedabad,2013,45000,1,0,1,11.7,2359.0,88.8,5.0,7.9,10,4500.0
5075,Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,Kolkata,2007,43627,1,1,1,11.74,1796.0,88.8,5.0,29.0,16,2726.6875
5076,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2013,45000,0,0,1,22.07,1199.0,73.9,5.0,3.25,10,4500.0
5077,Honda City i VTEC SV,Mumbai,2014,10500,1,0,1,17.4,1497.0,117.3,5.0,5.9,9,1166.6666666666667
5078,Maruti Vitara Brezza ZDi,Coimbatore,2017,21789,0,0,1,24.3,1248.0,88.5,5.0,9.88,6,3631.5
5079,Hyundai Elite i20 Asta Option,Coimbatore,2019,21134,1,0,1,18.6,1197.0,81.86,5.0,8.78,4,5283.5
